"lon"	"lat"	"depth"	"mag"	"ids"
"1876"	-151.449	62.4014	85.4	1.3	"ak11542460"
"1877"	-148.241	62.4654	43.7	1.5	"ak11542455"
"1878"	-150.042	63.5309	116.6	1.6	"ak11549332"
"1879"	-155.615	19.4187	1.9	3.3	"hv60883896"
"1880"	-153.27	60.0156	133.5	2.4	"ak11542450"
"1881"	-147.486	64.7761	20	0	"ak11542449"
"1882"	-112.062	44.676	9	1.1	"mb15026132"
"1883"	-119.646	41.8996	11.217	1.66	"nn00488833"
"1884"	-122.828	38.812	3.16	0.9	"nc72423976"
"1885"	-122.225	37.8735	5.44	0.9	"nc72423971"
"1886"	-146.723	61.3351	26.6	1	"ak11549329"
"1887"	-119.063	34.5923	8.06	1.22	"ci37353216"
"1888"	-122.8	38.8375	2.75	0.43	"nc72423966"
"1889"	-151.162	62.2202	78	1.2	"ak11549327"
"1890"	-116.568	33.4615	10.63	0.33	"ci37353208"
"1891"	-148.816	64.1089	12	0.4	"ak11542446"
"1892"	-149.834	63.2411	12.7	0.7	"ak11542444"
"1893"	-117.224	34.0258	16.8	0.91	"ci37353200"
"1894"	-150.405	63.2775	117.9	1	"ak11542442"
"1895"	-117.592	36.0357	0.31	1.63	"ci37353192"
"1896"	-149.096	64.2861	19.7	0.7	"ak11542368"
"1897"	-118.672	37.502	3.23	0.6	"nc72423956"
"1898"	-116.501	33.5012	16.84	0.49	"ci37353184"
"1899"	-151.235	63.5179	11.3	0.5	"ak11549321"
"1900"	-116.407	33.1077	1.88	0.52	"ci37353176"
"1901"	-141.128	61.5816	0	1.8	"ak11542439"
"1902"	-116.614	33.596	15.67	0.79	"ci37353168"
"1903"	-150.877	61.9406	70.2	1.2	"ak11542438"
"1904"	-116.068	37.3871	5.2222	0.08	"nn00488824"
"1905"	-140.997	59.8907	6.8	1.2	"ak11542437"
"1906"	-119.056	34.6157	6.43	2.72	"ci37353160"
"1907"	-122.808	38.798	2.66	0.85	"nc72423941"
"1908"	-116.428	34.1563	0.08	0.93	"ci37353152"
"1909"	-121.165	36.5675	3.93	0.61	"nc72423936"
"1910"	-148.877	60.5305	16.7	3.2	"ak11542413"
"1911"	-118.836	37.6182	7.04	1.18	"nc72423931"
"1912"	-117.304	34.107	17.69	0.6	"ci37353144"
"1913"	-154.984	19.409	3.1	2.2	"hv60883806"
"1914"	-122.84	38.8417	2.61	0.77	"nc72423926"
"1915"	-116.582	33.4703	9.1	0.13	"ci37353136"
"1916"	-122.512	38.4363	8.87	1.46	"nc72423921"
"1917"	-116.568	33.4757	8.6	1	"ci37353128"
"1918"	-150.258	62.7661	82.9	1.2	"ak11542402"
"1919"	-150.427	62.5036	63.5	0.9	"ak11549311"
"1920"	-151.084	63.2992	16.9	0.6	"ak11549310"
"1921"	-116.565	33.472	9.12	0.34	"ci37353120"
"1922"	-116.443	33.4612	5.5	0.88	"ci37353112"
"1923"	-151.185	62.971	120.4	1.2	"ak11549309"
"1924"	-151.642	64.7965	0.5	1.8	"ak11547189"
"1925"	-152.621	60.7234	111.4	1.6	"ak11542390"
"1926"	-150.177	65.867	10	1.1	"ak11542388"
"1927"	-98.0164	36.7788	6.75	3	"us10001s8l"
"1928"	-119.738	39.613	7.4954	0.42	"nn00489550"
"1929"	-151.497	63.033	9	1.2	"ak11542382"
"1930"	-121.057	35.6597	8.05	1.03	"nc72423906"
"1931"	-149.935	63.0515	12.8	0.5	"ak11549301"
"1932"	-147.264	64.6738	10.3	0.8	"ak11542374"
"1933"	-150.768	60.8555	17.9	1.5	"ak11542371"
"1934"	-150.703	61.4903	60.8	1.2	"ak11542369"
"1935"	-149.114	64.8688	16.1	0.4	"ak11542366"
"1936"	-114.368	37.3929	10.794	0.82	"nn00489100"
"1937"	-150.997	63.259	3.1	1	"ak11542363"
"1938"	-155.566	19.2145	8.9	2	"hv60883601"
"1939"	-151.004	59.7086	46.1	2.9	"ak11542357"
"1940"	-150.885	63.5339	8.1	1.9	"ak11542351"
"1941"	-151.55	63.1057	12.3	0.9	"ak11542350"
"1942"	-121.161	36.5683	3.85	1.34	"nc72423891"
"1943"	-122.234	41.3357	0.02	1.75	"nc72424086"
"1944"	-151.413	63.2859	17.4	0.8	"ak11542349"
"1945"	-149.165	61.9	46.9	1	"ak11549286"
"1946"	-150.418	63.2621	119.7	1.5	"ak11542344"
"1947"	-118.85	38.082	8.8633	1.15	"nn00488771"
"1948"	-121.65	40.3512	4.69	0.66	"nc71090479"
"1949"	-149.553	63.0103	79.2	0.8	"ak11549284"
"1950"	-155	19.3443	6.7	2.5	"hv60890331"
"1951"	-149.336	63.8545	116.7	1	"ak11533847"
"1952"	-118.295	36.1307	2.77	1.28	"ci37353064"
"1953"	-118.311	37.2058	16.43	2.29	"nc72423871"
"1954"	-150.575	63.278	127.7	1.2	"ak11549283"
"1955"	-151.238	63.282	7.4	0.7	"ak11549282"
"1956"	-122.822	38.811	3.22	0.19	"nc72423866"
"1957"	-122.807	38.84	2.58	0.14	"nc72423861"
"1958"	-141.869	61.6461	8.4	0.9	"ak11549279"
"1959"	-150.908	63.0591	122.1	1.3	"ak11542339"
"1960"	-117.574	36.8971	7.9841	0.88	"nn00488764"
"1961"	-118.85	37.6738	0.98	0.33	"nc72423856"
"1962"	-148.973	62.7956	62.6	2.2	"ak11542329"
"1963"	-141.241	61.5236	1.3	1	"ak11549273"
"1964"	-117.407	34.2223	11.95	0.54	"ci37353048"
"1965"	-122.822	38.8148	2.69	0.46	"nc72423851"
"1966"	-155.31	19.3155	28.1	1.9	"hv60883546"
"1967"	-148.129	62.4503	43	1.7	"ak11542320"
"1968"	-155.247	19.3857	2.4	0.8	"hv60890326"
"1969"	-121.31	35.8283	10.5	1.74	"nc72423841"
"1970"	-147.167	64.4807	5.1	0	"ak11542319"
"1971"	-118.08	36.1437	2.72	1.04	"ci37353016"
"1972"	-147.342	64.9891	1	1.4	"ak11542301"
"1973"	-118.341	35.5592	3.76	1.07	"ci37352992"
"1974"	-116.593	33.485	14.08	0.55	"ci37352976"
"1975"	-122.814	38.811	2.91	0.55	"nc72423836"
"1976"	-152.809	60.0188	96	2.3	"ak11542296"
"1977"	-119.389	39.8357	10.1969	0.5	"nn00488845"
"1978"	-150.873	63.5189	12.5	0.7	"ak11542297"
"1979"	-148.118	65.7709	12.2	0.7	"ak11548777"
"1980"	-97.1578	36.5022	6.239	2.7	"us10001sdv"
"1981"	-116.442	34.2582	9.28	0.99	"ci37352952"
"1982"	-121.129	36.5508	9.89	0.62	"nc72423831"
"1983"	-122.768	38.8222	0.95	0.63	"nc72423821"
"1984"	-150.754	62.1897	5	1.2	"ak11542276"
"1985"	-147.81	61.9534	19	0.7	"ak11542277"
"1986"	-116.474	33.5	7.52	0.4	"ci37352928"
"1987"	-117.509	33.8508	0.01	1.93	"ci37352920"
"1988"	-117.594	36.0315	1.44	0.94	"ci37352912"
"1989"	-116.408	33.3937	10.56	0.8	"ci37352856"
"1990"	-122.845	38.8227	2.52	1.23	"nc72423816"
"1991"	-141.317	60.1968	0	1.5	"ak11542261"
"1992"	-141.073	61.5791	7.7	1.2	"ak11542238"
"1993"	-122.739	38.7635	1.86	1.16	"nc72423811"
"1994"	-150.015	62.3255	17.4	1.2	"ak11542235"
"1995"	-151.131	63.3159	12.4	0.8	"ak11548764"
"1996"	-120.349	36.2265	10.87	2.79	"nc72423801"
"1997"	-148.682	65.099	18.3	1.2	"ak11530599"
"1998"	-117.261	33.6695	0.01	1.17	"ci37352768"
"1999"	-122.741	38.7645	2.61	0.28	"nc72423796"
"2000"	-97.5619	36.1127	4.499	2.5	"us10001s51"
"2001"	-116.566	33.475	7.91	0.1	"ci37352752"
"2002"	-122.733	38.7647	2.65	0.61	"nc72423786"
"2003"	-151.097	63.32	10.9	0.8	"ak11548761"
"2004"	-122.844	38.8218	2.61	1.43	"nc72423781"
"2005"	-151.068	63.2693	4.2	0.7	"ak11541950"
"2006"	-151.732	61.427	81.7	1.4	"ak11541947"
"2007"	-119.107	36.3853	0.73	2.3	"nc72423776"
"2008"	-147.817	63.4687	7.8	0.8	"ak11541810"
"2009"	-122.37	46.3972	0.01	0.59	"uw60990386"
"2010"	-122.825	38.8142	2.84	1.67	"nc72423771"
"2011"	-119.378	38.3816	9.2472	1.28	"nn00488697"
"2012"	-120.22	46.5148	0.01	1.42	"uw60990361"
"2013"	-122.736	38.7605	2.13	1.13	"nc72423761"
"2014"	-149.474	61.6636	30.8	1.4	"ak11541801"
"2015"	-155.126	19.3308	3.1	1.1	"hv60883306"
"2016"	-148.032	65.3544	15	0.6	"ak11541799"
"2017"	-118.841	37.5987	10.09	0.56	"nc72423756"
"2018"	-119.665	41.847	5.9488	0.93	"nn00488715"
"2019"	-118.84	37.6015	10.5	0.76	"nc72423751"
"2020"	-118.867	37.6023	9.49	0.33	"nc72423746"
"2021"	-120.789	35.5515	0.66	0.78	"nc72423741"
"2022"	-119.648	41.8466	7.0564	1.19	"nn00488713"
"2023"	-122.74	38.8032	2.76	0.92	"nc72423736"
"2024"	-117.876	35.9838	3.74	0.32	"ci37352680"
"2025"	-116.781	36.5558	5.2	0.64	"nn00488674"
"2026"	-116.573	33.471	8.67	0.42	"ci37352672"
"2027"	-97.2325	36.1133	5.295	2.8	"us10001s4h"
"2028"	-116.575	33.4695	8.95	0.83	"ci37352664"
"2029"	-149.11	62.37	14.6	1	"ak11541704"
"2030"	-98.0945	36.6331	6.399	2.6	"us10001s5f"
"2031"	-122.795	38.8385	2.48	0.38	"nc72423731"
"2032"	-118.838	37.6045	10.4	1.73	"nc72423716"
"2033"	-117.086	37.3764	7.1046	0.67	"nn00488994"
"2034"	-97.0714	35.6212	5.213	2.5	"us10001s6g"
"2035"	-151.418	63.0748	10.3	1	"ak11548749"
"2036"	-117.392	34.1908	8.8	0.61	"ci37352640"
"2037"	-122.798	38.8367	2.76	2.01	"nc72423701"
"2038"	-116.77	33.2447	10.77	0.87	"ci37352632"
"2039"	-150.267	61.7194	45.2	1.2	"ak11541567"
"2040"	-116.432	34.0158	1.26	1.11	"ci37352600"
"2041"	-151.058	63.276	3.4	1	"ak11541534"
"2042"	-116.031	33.937	2.9	1.84	"ci37352584"
"2043"	-119.635	41.8669	6.9943	0.82	"nn00488688"
"2044"	-122.777	38.8117	1.36	0.29	"nc72420490"
"2045"	-117.858	36.1363	3.47	0.38	"ci37352576"
"2046"	-152.714	60.0247	92.9	1.7	"ak11548745"
"2047"	-117.244	37.1613	12.2471	0.77	"nn00488643"
"2048"	-152.829	60.0785	108.4	1.8	"ak11541444"
"2049"	-151.468	63.0864	6	1.5	"ak11541442"
"2050"	-122.291	46.4773	20.23	0.38	"uw60990301"
"2051"	-117.852	36.1002	3.77	0.63	"ci37352560"
"2052"	-119.649	41.8433	6.6579	0.75	"nn00488676"
"2053"	-97.0974	36.3569	5	3.1	"us10001s1b"
"2054"	-117.789	36.01	3.24	0.73	"ci37352552"
"2055"	-119.633	41.8963	10.3154	2.49	"uw60990296"
"2056"	-117.807	36.0152	1.47	2.37	"ci37352536"
"2057"	-150.939	61.6987	56.2	1.2	"ak11548738"
"2058"	-117.253	37.1361	15.0781	0.82	"nn00488635"
"2059"	-144.142	61.3309	19.4	1.7	"ak11541414"
"2060"	-124.098	40.4865	20.19	1.69	"nc72420455"
"2061"	-116.499	33.5005	12.02	0.49	"ci37352528"
"2062"	-116.573	33.4705	9.18	0.18	"ci37352520"
"2063"	-122.73	38.7935	2.52	0.93	"nc72420435"
"2064"	-122.784	38.8362	2.11	0.19	"nc72420430"
"2065"	-144.172	61.3197	15	1.1	"ak11541330"
"2066"	-122.828	38.8405	2.53	0.45	"nc72420425"
"2067"	-152.355	60.5565	87.8	1.5	"ak11548735"
"2068"	-155.598	19.4805	2.6	0.4	"hv60883246"
"2069"	-151.081	63.2976	18	0.9	"ak11541305"
"2070"	-151.069	63.3121	14.3	3.9	"us10001s16"
"2071"	-116.467	33.4987	5.71	0.89	"ci37352496"
"2072"	-150.433	62.1894	62.7	1.2	"ak11541215"
"2073"	-116.849	33.4105	10.72	0.47	"ci37352488"
"2074"	-151.283	59.911	69.8	1.5	"ak11541213"
"2075"	-122.763	38.8233	2.3	0.5	"nc72420420"
"2076"	-122.986	40.4807	47.73	2.18	"nc72420415"
"2077"	-123.5	39.7247	13.29	1.69	"nc72420410"
"2078"	-119.865	46.6065	6.59	0.27	"uw60990286"
"2079"	-122.741	38.7613	2.39	0.97	"nc72420405"
"2080"	-118.263	35.6787	10.35	0.91	"ci37352480"
"2081"	-118.253	35.68	10.41	1.74	"ci37352472"
"2082"	-123.56	39.7203	5.68	1.67	"nc72420400"
"2083"	-147.753	63.3912	12	0.6	"ak11548728"
"2084"	-116.44	34.2687	9.15	1.19	"ci37352456"
"2085"	-122.744	38.775	2.33	0.53	"nc72420395"
"2086"	-149.844	60.9415	38.4	1.8	"ak11542422"
"2087"	-116.684	33.5487	11.72	0.42	"ci37352448"
"2088"	-149.751	61.6247	31.5	1.2	"ak11541111"
"2089"	-152.896	60.0046	119.1	2.4	"ak11541106"
"2090"	-118.257	35.6757	11.43	2.84	"ci37352440"
"2091"	-149.498	63.0763	19.9	0.6	"ak11541105"
"2092"	-151.551	63.0649	9.8	1.1	"ak11541103"
"2093"	-116.682	33.7707	16.08	0.84	"ci37352432"
"2094"	-122.398	46.4885	21.56	1.23	"uw60990276"
"2095"	-148.945	64.8192	22.2	0.3	"ak11541082"
"2096"	-117.81	36.0097	0.64	0.96	"ci37352424"
"2097"	-115.651	33.214	13.42	1.17	"ci37352416"
"2098"	-150.758	63.0735	109.9	1.3	"ak11541026"
"2099"	-117.782	35.7995	4.3	0.75	"ci37352408"
"2100"	-141.277	61.8754	7.3	1.3	"ak11548718"
"2101"	-151.852	61.3579	89.2	1.5	"ak11548715"
"2102"	-141.423	59.9088	7.1	1.5	"ak11548714"
"2103"	-119.646	41.9201	3.905	1.88	"nn00488628"
"2104"	-150.613	61.9704	15.1	1	"ak11548713"
"2105"	-116.573	33.474	10.2	0.5	"ci37352400"
"2106"	-122.24	48.6887	11.53	2.2	"uw60990266"
"2107"	-118.307	35.8955	13.85	1.64	"ci37352392"
"2108"	-122.237	48.693	15.95	2.25	"uw60990261"
"2109"	-122.825	38.8143	2.98	0.31	"nc72420325"
"2110"	-146.606	61.4711	14.4	1.1	"ak11548712"
"2111"	-116.261	34.7912	3.77	4.04	"ci37352384"
"2112"	-147.011	64.589	8.7	0.1	"ak11540931"
"2113"	-151.175	62.4495	81.2	1.3	"ak11548710"
"2114"	-116.564	33.473	9.94	0.76	"ci37352376"
"2115"	-149.579	61.7312	39.4	1	"ak11548708"
"2116"	-122.829	38.8142	2.96	0.17	"nc72420300"
"2117"	-122.827	38.8115	3.14	1.76	"nc72420295"
"2118"	-149.262	63.7085	12.1	0.6	"ak11540836"
"2119"	-150.834	62.7706	88.3	1.7	"ak11540826"
"2120"	-116.666	34.0058	18.73	0.99	"ci37352360"
"2121"	-122.853	38.8278	2.37	0.29	"nc72420285"
"2122"	-117.24	37.4374	14.7111	0.36	"nn00488981"
"2123"	-116.889	33.3235	20.13	0.63	"ci37352352"
"2124"	-118.79	37.5377	8.77	0.21	"nc72420280"
"2125"	-120.537	35.9818	3.35	0.77	"nc72428896"
"2126"	-117.056	33.4013	1.1	0.72	"ci37359752"
"2127"	-141.597	60.271	8	1.4	"ak11548704"
"2128"	-148.978	62.8987	13.6	0.3	"ak11540764"
"2129"	-122.909	47.494	19.36	0.22	"uw60990236"
"2130"	-122.817	38.8058	3.79	1.65	"nc72420245"
"2131"	-150.967	62.8731	93	1.3	"ak11548701"
"2132"	-149.822	63.3522	104.5	1.5	"ak11540760"
"2133"	-81.3213	33.3187	0.73	2.41	"se60073077"
"2134"	-119.648	41.8496	6.6513	0.58	"nn00488621"
"2135"	-122.733	38.7577	2.66	0.51	"nc72420205"
"2136"	-141.12	61.5989	6.1	2.1	"ak11540723"
"2137"	-97.2424	36.1325	4.48	3	"us10001rxt"
"2138"	-116.509	33.491	16.89	0.76	"ci37352344"
"2139"	-122.741	38.7573	2.76	1.07	"nc72420190"
"2140"	-122.765	38.8217	2.66	0.56	"nc72420185"
"2141"	-122.812	38.8128	3.51	0.18	"nc72420180"
"2142"	-152.405	60.6583	99	1.8	"ak11540722"
"2143"	-97.2518	36.1257	4.13	3.1	"us10001rxs"
"2144"	-122.736	38.8038	2.5	1.23	"nc72420155"
"2145"	-122.821	38.8073	2.75	0.19	"nc72420135"
"2146"	-116.569	33.4728	11.72	0.68	"ci37352336"
"2147"	-149.856	60.8323	18	1.1	"ak11548695"
"2148"	-140.942	60.1331	8.6	1	"ak11548694"
"2149"	-98.989	36.5231	5	2.7	"us10001sck"
"2150"	-151.605	63.0388	13	0.9	"ak11548693"
"2151"	-117.879	37.1888	1.3026	1.44	"nn00488611"
"2152"	-151.882	59.4112	53.8	2.2	"ak11544292"
"2153"	-116.83	33.7275	18.92	0.98	"ci37352320"
"2154"	-122.749	38.793	1.92	0.5	"nc72420125"
"2155"	-122.737	38.7618	1.71	1.09	"nc72420120"
"2156"	-147.52	64.7035	6.5	1	"ak11536390"
"2157"	-118.518	34.1867	9.64	1.17	"ci37352312"
"2158"	-122.829	38.8145	2.87	1.13	"nc72420115"
"2159"	-122.83	38.8115	3.26	1.65	"nc72420110"
"2160"	-116.805	34.0195	12.99	1.39	"ci37352304"
"2161"	-111.363	38.9948	-1.75	1.27	"uu60105932"
"2162"	-147.53	63.4374	10.4	0.8	"ak11540609"
"2163"	-148.522	64.2447	0	1.2	"ak11540607"
"2164"	-162.568	67.6554	14.6	2.5	"ak11548687"
"2165"	-120.771	35.5423	6.06	1.01	"nc72420100"
"2166"	-155.998	19.7495	13.6	2.5	"hv60883106"
"2167"	-151.924	64.8112	4.7	1	"ak11548686"
"2168"	-116.705	33.7847	15.3	0.88	"ci37352296"
"2169"	-144.159	61.3181	20.4	0.9	"ak11547681"
"2170"	-119.642	41.847	7.0707	1.43	"nn00488616"
"2171"	-122.719	38.7895	3.3	1	"nc72417215"
"2172"	-118.841	37.4928	9.1	0.74	"nn00488610"
"2173"	-118.294	35.4917	8.98	0.81	"ci37352288"
"2174"	-97.3781	36.2715	6.703	2.7	"us10001scc"
"2175"	-151.614	63.1522	15.7	0.8	"ak11549304"
"2176"	-149.702	61.8053	38.8	1.4	"ak11540579"
"2177"	-116.578	33.4708	8.66	1.09	"ci37352280"
"2178"	-149.237	61.6888	18.7	1	"ak11548683"
"2179"	-149.097	65.152	9.3	0.5	"ak11548682"
"2180"	-120.784	40.0665	17.27	1.7	"nn00488607"
"2181"	-150.661	61.4863	54.9	1.3	"ak11548681"
"2182"	-149.085	65.1491	14.8	0.7	"ak11540562"
"2183"	-122.807	38.8337	1.52	0.83	"nc72420080"
"2184"	-122.807	38.802	2.1	0.87	"nc72420075"
"2185"	-148.04	62.2007	40.5	0.7	"ak11529022"
"2186"	-122.828	38.81	2.67	1.54	"nc72420065"
"2187"	-122.828	38.8115	2.45	0.88	"nc72420070"
"2188"	-151.033	61.1755	60.3	1.5	"ak11540528"
"2189"	-97.4463	35.8118	5	2.5	"us10001rxp"
"2190"	-148.637	64.8738	16.6	0.8	"ak11544011"
"2191"	-71.3858	43.7901	5	1.4	"us10001s87"
"2192"	-155.514	19.215	33.9	2.2	"hv60883056"
"2193"	-122.827	38.8115	2.91	0.28	"nc72420050"
"2194"	-142.031	60.3917	4	1.3	"ak11548674"
"2195"	-150.724	63.2097	123.3	1.5	"ak11548673"
"2196"	-137.936	59.0718	5.4	1.6	"ak11548672"
"2197"	-146.91	61.1882	10.2	1.2	"ak11548671"
"2198"	-122.85	39.3305	6.17	2.25	"nc72420045"
"2199"	-122.746	38.792	1.65	0.74	"nc72420040"
"2200"	-146.131	60.8212	28	1.2	"ak11548670"
"2201"	-119.646	41.8552	8.2559	1.53	"nn00488604"
"2202"	-119.63	41.8615	9.3222	1.37	"nn00488613"
"2203"	-121.171	40.2123	6.57	0.94	"nc72420030"
"2204"	-147.505	61.9988	35.8	2.6	"ak11540408"
"2205"	-122.828	38.8113	3.22	0.56	"nc72420020"
"2206"	-97.9209	37.0516	5	2.3	"us10001rvq"
"2207"	-122.761	38.8178	2.79	0.72	"nc72420015"
"2208"	-118.58	35.3062	4.32	0.98	"ci37352248"
"2209"	-116.568	33.4615	9.41	0.59	"ci37352240"
"2210"	-149.03	62.1402	10	2.1	"ak11540403"
"2211"	-150.588	63.0816	105.8	1	"ak11547646"
"2212"	-119.667	41.9183	2.8612	1.15	"nn00488598"
"2213"	-116.48	33.5022	8.07	0.39	"ci37352232"
"2214"	-116.676	33.6935	15	0.29	"ci37352224"
"2215"	-122.8	38.8288	2.58	0.15	"nc72420005"
"2216"	-119.426	39.6121	12.8013	1.08	"nn00488581"
"2217"	-116.573	33.4717	8.49	0.3	"ci37352216"
"2218"	-116.561	33.4695	9.06	0.58	"ci37129596"
"2219"	-116.612	33.4242	8.04	0.43	"ci37352208"
"2220"	-153.857	58.854	96.2	2.2	"ak11545504"
"2221"	-122.82	38.8195	3.12	0.88	"nc72420000"
"2222"	-116.574	33.4725	8.56	0.87	"ci37352200"
"2223"	-98.0957	36.7157	5.232	2.5	"us10001sc6"
"2224"	-150.266	62.2276	67.9	1.2	"ak11545503"
"2225"	-119.291	38.4386	5.9254	0.98	"nn00488601"
"2226"	-113.081	45.44	5.4	1.2	"mb15965006"
"2227"	-117.595	36.0513	1.1	1.17	"ci37352192"
"2228"	-119.668	41.9525	6.0746	1.62	"nn00488593"
"2229"	-119.653	41.9161	3.4271	2.71	"uw60990191"
"2230"	-122.824	38.8077	2.55	1.47	"nc72419990"
"2231"	-149.96	64.3823	15.3	0.7	"ak11540344"
"2232"	-119.57	42.0335	12.2892	0.88	"nn00488592"
"2233"	-116.57	33.4713	10.89	0.8	"ci37352176"
"2234"	-122.759	38.8185	0.04	0.53	"nc72419985"
"2235"	-141.096	61.583	6.9	1.3	"ak11540343"
"2236"	-153.22	59.9544	124.6	2	"ak11545499"
"2237"	-147.333	64.9934	0	0.9	"ak11540342"
"2238"	-141.104	61.5949	2.9	2.4	"ak11540285"
"2239"	-116.571	33.4727	9.08	0.43	"ci37352160"
"2240"	-120.665	36.092	6.88	1.18	"nc72419975"
"2241"	-111.731	41.5438	9.3	2.08	"uu60105917"
"2242"	-147.485	61.8237	25.9	1.6	"ak11540282"
"2243"	-122.749	38.79	2.77	1.15	"nc72419970"
"2244"	-124.211	40.3352	19.97	1.88	"nc72419965"
"2245"	-119.648	41.8414	7.8215	1.4	"nn00488588"
"2246"	-148.152	62.9207	64.1	1.1	"ak11545491"
"2247"	-116.019	33.2587	6.79	1.56	"ci37352144"
"2248"	-121.978	46.877	14.7	0.34	"uw60990171"
"2249"	-116.386	37.0198	10.0191	0.64	"nn00488577"
"2250"	-113.022	44.6143	0.4	1.1	"mb15105368"
"2251"	-150.721	63.5542	12.9	1.5	"ak11540222"
"2252"	-114.333	44.6251	3.8	2.1	"mb15579217"
"2253"	-122.876	38.8313	2.51	0.28	"nc72419955"
"2254"	-116.479	33.4988	7.8	1.1	"ci37352136"
"2255"	-119.646	41.8444	8.2311	1.25	"nn00488587"
"2256"	-119.653	41.8536	9.3139	1.31	"nn00488586"
"2257"	-115.938	36.7219	3.1572	0.82	"nn00488576"
"2258"	-119.656	41.842	7.2761	0.63	"nn00488780"
"2259"	-120.618	36.0438	0.2	1.28	"nc72419950"
"2260"	-141.072	61.5877	7.5	3	"ak11540213"
"2261"	-149.583	62.1081	53.1	1.1	"ak11545488"
"2262"	-116.568	33.4715	8.14	0.4	"ci37352128"
"2263"	-148.377	63.4425	19.9	0.7	"ak11540212"
"2264"	-141.115	61.5869	2.1	1.4	"ak11545486"
"2265"	-116.441	33.0473	5.13	0.9	"ci37359392"
"2266"	-149.949	65.1226	13.7	1.1	"ak11540211"
"2267"	-122.819	38.8188	2.09	0.56	"nc72419945"
"2268"	-122.75	38.7902	2.96	0.38	"nc72419940"
"2269"	-115	37.6622	0	0.73	"nn00488566"
"2270"	-122.738	38.764	2.41	1.47	"nc72419935"
"2271"	-116.577	33.4745	9.67	0.93	"ci37352120"
"2272"	-122.818	38.8157	3.16	0.63	"nc72419930"
"2273"	-149.751	62.9911	80.3	1.2	"ak11540208"
"2274"	-118.855	37.5563	7.57	0.1	"nc72419925"
"2275"	-151.128	63.2855	10.2	0.9	"ak11545483"
"2276"	-122.766	38.8253	2.68	0.56	"nc72419915"
"2277"	-120.043	39.3275	0.3361	0.11	"nn00488570"
"2278"	-116.32	36.7072	8.3317	0.26	"nn00488568"
"2279"	-120.04	39.3308	0.7	1.35	"nn00488565"
"2280"	-122.803	38.808	2.18	0.33	"nc72419895"
"2281"	-119.206	39.4655	9.2215	0.41	"nn00488567"
"2282"	-122.84	38.8375	2.68	0.57	"nc72419890"
"2283"	-122.818	38.8092	3.22	1.52	"nc72419880"
"2284"	-122.829	38.8388	2.6	0.5	"nc72419875"
"2285"	-152.13	62.1412	104.3	1.6	"ak11545481"
"2286"	-119.658	41.8453	7.8742	1.67	"nn00489729"
"2287"	178.861	51.6173	65.4	2.6	"ak11541953"
"2288"	-110.983	44.5353	13.91	0.25	"uu60105907"
"2289"	-132.562	57.1123	10.3	2.3	"ak11545479"
"2290"	-155.278	19.384	2.6	2.7	"hv60882801"
"2291"	-116.577	33.4708	8.42	1.76	"ci37352104"
"2292"	-122.78	38.827	1.88	0.19	"nc72419845"
"2293"	-123.119	39.8477	0.16	1.44	"nc72419840"
"2294"	-115.523	32.9182	11.5	1.39	"ci37352088"
"2295"	-132.658	57.1047	6.6	2	"ak11545477"
"2296"	-116.572	33.4732	8.93	0.87	"ci37352072"
"2297"	-150.064	62.186	14.6	1.2	"ak11545475"
"2298"	-118.289	35.5033	6.39	1.35	"ci37352064"
"2299"	-110.498	44.5352	4.6	1.25	"uu60105902"
"2300"	-117.895	36.0748	1.57	0.58	"ci37352056"
"2301"	-150.455	61.3862	40.8	1.3	"ak11540107"
"2302"	-146.735	61.225	15	2.1	"ak11540102"
"2303"	-117.269	34.0697	15.4	1.07	"ci37352048"
"2304"	-122.715	38.7472	2.2	0.72	"nc72419825"
"2305"	-97.4227	36.1852	6.448	2.6	"us10001sbq"
"2306"	-148.644	62.6625	49.8	1	"ak11540101"
"2307"	-120.036	39.342	2.3735	0.16	"nn00488556"
"2308"	-110.503	44.5377	1.95	1.87	"uu60105897"
"2309"	-146.524	61.446	9.4	2.1	"ak11540096"
"2310"	-117.893	36.0812	0.99	0.54	"ci37352032"
"2311"	-122.819	38.8113	3.89	1.45	"nc72419820"
"2312"	-118.468	35.6637	10.45	0.83	"ci37352024"
"2313"	-150.96	62.036	67.9	1.8	"ak11540091"
"2314"	-140.079	59.9345	11.6	1.6	"ak11540092"
"2315"	-146.22	64.8046	5	1.9	"ak11540087"
"2316"	-121.127	36.5485	9.37	0.79	"nc72419810"
"2317"	-118.862	37.5612	6.77	2.86	"nc72419800"
"2318"	-117.099	33.9263	14.47	1.47	"ci37352000"
"2319"	-153.906	59.7193	145.3	2.3	"ak11545466"
"2320"	-122.726	38.7635	2.01	0.6	"nc72419795"
"2321"	-117.301	34.0487	19.48	0.84	"ci37351992"
"2322"	-147.635	64.6571	12.9	0.3	"ak11540082"
"2323"	-121.824	37.1035	4.54	0.32	"nc72419790"
"2324"	-118.812	37.5015	11.88	0.42	"nc72419785"
"2325"	-122.812	38.8113	2.96	0.45	"nc72419780"
"2326"	-122.822	38.8152	3.6	0.87	"nc72419775"
"2327"	-113.081	45.4331	7.6	2.3	"mb15307317"
"2328"	-116.575	33.4687	9.18	0.47	"ci37351976"
"2329"	-122.165	41.1282	5	1.25	"nc72424671"
"2330"	-150.71	63.2638	124.6	1.4	"ak11540078"
